Year,Facility Name ,Sample Station Name,Latitude ,Longitude ,Sample Type en,Sample Type fr,Substance Name en,Substance Name fr,Statistical Quantity en,Statistical Quantity fr,energy_below_1_mev,Result,Units
2011,Nuclear Power Demonstration,NB-E,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,28,Bq/L
2011,Nuclear Power Demonstration,NPD-NE,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,32,Bq/L
2011,Nuclear Power Demonstration,NPD-SE,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,28,Bq/L
2011,Nuclear Power Demonstration,NPD-SW,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,13,Bq/L
2011,Nuclear Power Demonstration,NPD-NW,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,17,Bq/L
2011,Nuclear Power Demonstration,O1B,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,6,Bq/L
2011,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,13,Bq/L
2011,Nuclear Power Demonstration,NB-S,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,11,Bq/L
2011,Nuclear Power Demonstration,NB-E,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,13,Bq/L
2012,Nuclear Power Demonstration,NPD-NE,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,93,Bq/L
2012,Nuclear Power Demonstration,NPD-SE,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,151,Bq/L
2012,Nuclear Power Demonstration,NPD-SW,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,429,Bq/L
2012,Nuclear Power Demonstration,NPD-NW,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,107,Bq/L
2012,Nuclear Power Demonstration,O1B,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,129,Bq/L
2012,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,220,Bq/L
2012,Nuclear Power Demonstration,NB-S,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,73,Bq/L
2012,Nuclear Power Demonstration,NB-E,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,123,Bq/L
2012,Nuclear Power Demonstration,NPD-NE,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,68,Bq/L
2012,Nuclear Power Demonstration,NPD-SE,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,13,Bq/L
2012,Nuclear Power Demonstration,NPD-SW,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,15,Bq/L
2012,Nuclear Power Demonstration,NPD-NW,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,28,Bq/L
2012,Nuclear Power Demonstration,O1B,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,<,3,Bq/L
2012,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,6,Bq/L
2012,Nuclear Power Demonstration,NB-S,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,<,3,Bq/L
2012,Nuclear Power Demonstration,NB-E,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,11,Bq/L
2013,Nuclear Power Demonstration,NPD-NE,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,103,Bq/L
2013,Nuclear Power Demonstration,NPD-SE,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,29,Bq/L
2013,Nuclear Power Demonstration,NPD-SW,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,20,Bq/L
2013,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,14,Bq/L
2013,Nuclear Power Demonstration,Stack Base,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,180,Bq/L
2013,Nuclear Power Demonstration,O1B,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,6.6,Bq/L
2013,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,14,Bq/L
2013,Nuclear Power Demonstration,NB-S,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,9.1,Bq/L
2013,Nuclear Power Demonstration,NB-E,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,20,Bq/L
2013,Nuclear Power Demonstration,NPD-NE,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,34,Bq/L
2013,Nuclear Power Demonstration,NPD-SE,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,25,Bq/L
2013,Nuclear Power Demonstration,NPD-SW,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,26,Bq/L
2013,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,13,Bq/L
2013,Nuclear Power Demonstration,Stack Base,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,129,Bq/L
2013,Nuclear Power Demonstration,O1B,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,6,Bq/L
2013,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,13,Bq/L
2013,Nuclear Power Demonstration,NB-S,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,6,Bq/L
2013,Nuclear Power Demonstration,NB-E,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,31,Bq/L
2014,Nuclear Power Demonstration,NPD-NE,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,111,Bq/L
2014,Nuclear Power Demonstration,NPD-SE,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,132,Bq/L
2014,Nuclear Power Demonstration,NPD-SW,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,12,Bq/L
2014,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,13,Bq/L
2014,Nuclear Power Demonstration,Stack Base,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,251,Bq/L
2014,Nuclear Power Demonstration,O1B,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,<,2,Bq/L
2014,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,8,Bq/L
2014,Nuclear Power Demonstration,NB-S,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,4,Bq/L
2014,Nuclear Power Demonstration,NB-E,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,15,Bq/L
2014,Nuclear Power Demonstration,NPD-NE,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,11,Bq/L
2014,Nuclear Power Demonstration,NPD-SE,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,21,Bq/L
2014,Nuclear Power Demonstration,NPD-SW,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,12,Bq/L
2014,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,22,Bq/L
2014,Nuclear Power Demonstration,Stack Base,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,19,Bq/L
2014,Nuclear Power Demonstration,O1B,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,<,3,Bq/L
2014,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,13,Bq/L
2014,Nuclear Power Demonstration,NB-S,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,<,2,Bq/L
2014,Nuclear Power Demonstration,NB-E,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,14,Bq/L
2015,Nuclear Power Demonstration,NPD-NE,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,39,Bq/L
2015,Nuclear Power Demonstration,NPD-SE,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,35,Bq/L
2015,Nuclear Power Demonstration,NPD-SW,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,22,Bq/L
2015,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,12,Bq/L
2015,Nuclear Power Demonstration,Stack Base,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,102,Bq/L
2015,Nuclear Power Demonstration,O1B,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,<,2,Bq/L
2015,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,7,Bq/L
2015,Nuclear Power Demonstration,NB-S,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,<,3,Bq/L
2015,Nuclear Power Demonstration,NB-E,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,223,Bq/L
2015,Nuclear Power Demonstration,NPD-NE,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,24,Bq/L
2015,Nuclear Power Demonstration,NPD-SE,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,10,Bq/L
2015,Nuclear Power Demonstration,NPD-SW,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,15,Bq/L
2015,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,25,Bq/L
2015,Nuclear Power Demonstration,Stack Base,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,34,Bq/L
2015,Nuclear Power Demonstration,O1B,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,7,Bq/L
2015,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,13,Bq/L
2015,Nuclear Power Demonstration,NB-S,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,5,Bq/L
2015,Nuclear Power Demonstration,NB-E,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,9,Bq/L
2016,Nuclear Power Demonstration,NPD-NE,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,37,Bq/L
2016,Nuclear Power Demonstration,NPD-SE,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,46,Bq/L
2016,Nuclear Power Demonstration,NPD-SW,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,76,Bq/L
2016,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,42,Bq/L
2016,Nuclear Power Demonstration,Stack Base,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,125,Bq/L
2016,Nuclear Power Demonstration,O1B,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,18,Bq/L
2016,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,44,Bq/L
2016,Nuclear Power Demonstration,NB-S,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,21,Bq/L
2016,Nuclear Power Demonstration,NB-E,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,21,Bq/L
2016,Nuclear Power Demonstration,NPD-NE,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,10,Bq/L
2016,Nuclear Power Demonstration,NPD-SE,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,13,Bq/L
2016,Nuclear Power Demonstration,NPD-SW,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,15,Bq/L
2016,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,9,Bq/L
2016,Nuclear Power Demonstration,Stack Base,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,35,Bq/L
2016,Nuclear Power Demonstration,O1B,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,<,3,Bq/L
2016,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,13,Bq/L
2016,Nuclear Power Demonstration,NB-S,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,3,Bq/L
2016,Nuclear Power Demonstration,NB-E,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,5,Bq/L
2017,Nuclear Power Demonstration,NPD-NE,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,32,Bq/L
2017,Nuclear Power Demonstration,NPD-SE,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,34,Bq/L
2017,Nuclear Power Demonstration,NPD-SW,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,11,Bq/L
2017,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,18,Bq/L
2017,Nuclear Power Demonstration,Stack Base,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,145,Bq/L
2017,Nuclear Power Demonstration,O1B,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,<,3,Bq/L
2017,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,9,Bq/L
2017,Nuclear Power Demonstration,NB-S,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,2,Bq/L
2017,Nuclear Power Demonstration,NB-E,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,40,Bq/L
2017,Nuclear Power Demonstration,NPD-NE,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,36,Bq/L
2017,Nuclear Power Demonstration,NPD-SE,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,14,Bq/L
2017,Nuclear Power Demonstration,NPD-SW,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,8,Bq/L
2017,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,10,Bq/L
2017,Nuclear Power Demonstration,Stack Base,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,138,Bq/L
2017,Nuclear Power Demonstration,O1B,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,<,2,Bq/L
2017,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,8,Bq/L
2017,Nuclear Power Demonstration,NB-S,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,4,Bq/L
2017,Nuclear Power Demonstration,NB-E,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,4,Bq/L
2018,Nuclear Power Demonstration,NPD-NE,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,38,Bq/L
2018,Nuclear Power Demonstration,NPD-SE,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,97,Bq/L
2018,Nuclear Power Demonstration,NPD-SW,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,73,Bq/L
2018,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,28,Bq/L
2018,Nuclear Power Demonstration,Stack Base,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,504,Bq/L
2018,Nuclear Power Demonstration,O1B,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,48,Bq/L
2018,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,58,Bq/L
2018,Nuclear Power Demonstration,NB-S,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,44,Bq/L
2018,Nuclear Power Demonstration,NB-E,46.1868,-77.6578,Vegetation,Végétation,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,41,Bq/L
2018,Nuclear Power Demonstration,NPD-NE,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,18,Bq/L
2018,Nuclear Power Demonstration,NPD-SE,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,77,Bq/L
2018,Nuclear Power Demonstration,NPD-SW,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,43,Bq/L
2018,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,26,Bq/L
2018,Nuclear Power Demonstration,Stack Base,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,259,Bq/L
2018,Nuclear Power Demonstration,O1B,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,12,Bq/L
2018,Nuclear Power Demonstration,NB-W,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,23,Bq/L
2018,Nuclear Power Demonstration,NB-S,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,15,Bq/L
2018,Nuclear Power Demonstration,NB-E,46.1868,-77.6578,Soil,Sol,Tritium (HTO),Tritium (Eau tritiée),Annual average,Moyenne annuelle,,16,Bq/L
