"year","facility_name","sample_station_name","latitude","longitude","sample_type_en","sample_type_fr","substance_name_en","substance_name_fr","statistical_quantity_en","statistical_quantity_fr","energy_below_1_mev","result","units","sample_category"
2019,"Chalk River Laboratories","NRU Reactor",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Carbon-14","Carbone-14","Weekly Average","Moyenne Hebdomadaire","",6.62e+08,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Recycle Fuel Fabrication Laboratories",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",5.24,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Universal Cells",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-131","Iode-131","Weekly Average","Moyenne Hebdomadaire","",22800,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Universal Cells",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",18.3,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Universal Cells",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross beta","Particules bêta brutes","Weekly Average","Moyenne Hebdomadaire","",1200,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Molybdenum-99 Production Facility",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Mixed Fission Product in Noble Gases","Produit de fission mixte dans les gaz nobles","Weekly Average","Moyenne Hebdomadaire","",0,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Molybdenum-99 Production Facility",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-131","Iode-131","Weekly Average","Moyenne Hebdomadaire","",19400,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Molybdenum-99 Production Facility",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",1180,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Molybdenum-99 Production Facility",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross beta","Particules bêta brutes","Weekly Average","Moyenne Hebdomadaire","",49100,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Building 250 Tritium Laboratory",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",118,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Building 250 Tritium Laboratory",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross beta","Particules bêta brutes","Weekly Average","Moyenne Hebdomadaire","",1070,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Building 250 Tritium Laboratory",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Tritium (HTO)","Tritium (Eau tritiée)","Weekly Average","Moyenne Hebdomadaire","",3.72e+10,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Building 250 Tritium Laboratory",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Elemental Tritium (HT)","Tritium élémentaire","Weekly Average","Moyenne Hebdomadaire","",3.95e+10,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Waste Treatment Centre",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-125","Iode-125","Weekly Average","Moyenne Hebdomadaire","",709,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Waste Treatment Centre",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-131","Iode-131","Weekly Average","Moyenne Hebdomadaire","",34000,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Waste Treatment Centre",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",15.3,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Waste Treatment Centre",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross beta","Particules bêta brutes","Weekly Average","Moyenne Hebdomadaire","",901,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Waste Treatment Centre",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Tritium (HTO)","Tritium (Eau tritiée)","Weekly Average","Moyenne Hebdomadaire","",1.25e+09,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","FMC Building 375",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-131","Iode-131","Weekly Average","Moyenne Hebdomadaire","",67800,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","FMC Building 375",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",78.4,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","FMC Building 375",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross beta","Particules bêta brutes","Weekly Average","Moyenne Hebdomadaire","",1710,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","NFFF Building 405",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",50.3,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","CECEUD Building 215",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Tritium (HTO)","Tritium (Eau tritiée)","Weekly Average","Moyenne Hebdomadaire","",1.14e+10,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","CECEUD Building 215",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Elemental Tritium (HT)","Tritium élémentaire","Weekly Average","Moyenne Hebdomadaire","",6.64e+10,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Operating Facilities and Storage-With-Surveillance State",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",55.1,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Operating Facilities and Storage-With-Surveillance State",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross beta","Particules bêta brutes","Weekly Average","Moyenne Hebdomadaire","",33100,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Operating Facilities and Storage-With-Surveillance State",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Tritium (HTO)","Tritium (Eau tritiée)","Weekly Average","Moyenne Hebdomadaire","",3.84e+09,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Waste Management Areas",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-125","Iode-125","Weekly Average","Moyenne Hebdomadaire","",11800,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Waste Management Areas",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-131","Iode-131","Weekly Average","Moyenne Hebdomadaire","",135000,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Waste Management Areas",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",435,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Waste Management Areas",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross beta","Particules bêta brutes","Weekly Average","Moyenne Hebdomadaire","",7540,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Waste Management Areas",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Tritium (HTO)","Tritium (Eau tritiée)","Weekly Average","Moyenne Hebdomadaire","",3.92e+10,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Other",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-125","Iode-125","Weekly Average","Moyenne Hebdomadaire","",1680,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Other",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-131","Iode-131","Weekly Average","Moyenne Hebdomadaire","",19300,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Other",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",59.7,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Other",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross beta","Particules bêta brutes","Weekly Average","Moyenne Hebdomadaire","",1320,"Bq/wk | Bq/sem","Abiotic"
2019,"Chalk River Laboratories","Other",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Tritium (HTO)","Tritium (Eau tritiée)","Weekly Average","Moyenne Hebdomadaire","",8.17e+08,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","NRU Reactor",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-125","Iode-125","Weekly Average","Moyenne Hebdomadaire","",17000,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","NRU Reactor",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-131","Iode-131","Weekly Average","Moyenne Hebdomadaire","",89000,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","NRU Reactor",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",510,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","NRU Reactor",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross beta","Particules bêta brutes","Weekly Average","Moyenne Hebdomadaire","",285000,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","NRU Reactor",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Tritium (HTO)","Tritium (Eau tritiée)","Weekly Average","Moyenne Hebdomadaire","",4.14e+11,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","NRU Reactor",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Carbon-14","Carbone-14","Weekly Average","Moyenne Hebdomadaire","",5.02e+08,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Recycle Fuel Fabrication Laboratories",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",113,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Universal Cells",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-131","Iode-131","Weekly Average","Moyenne Hebdomadaire","",30200,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Universal Cells",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",149,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Universal Cells",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross beta","Particules bêta brutes","Weekly Average","Moyenne Hebdomadaire","",2380,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Molybdenum-99 Production Facility",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-131","Iode-131","Weekly Average","Moyenne Hebdomadaire","<",14900,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Molybdenum-99 Production Facility",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",1210,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Molybdenum-99 Production Facility",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross beta","Particules bêta brutes","Weekly Average","Moyenne Hebdomadaire","",26700,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Building 250 Tritium Laboratory",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",194,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Building 250 Tritium Laboratory",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross beta","Particules bêta brutes","Weekly Average","Moyenne Hebdomadaire","",2320,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Building 250 Tritium Laboratory",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Tritium (HTO)","Tritium (Eau tritiée)","Weekly Average","Moyenne Hebdomadaire","",1.34e+10,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Building 250 Tritium Laboratory",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Elemental Tritium (HT)","Tritium élémentaire","Weekly Average","Moyenne Hebdomadaire","",1.05e+10,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Waste Treatment Centre",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-125","Iode-125","Weekly Average","Moyenne Hebdomadaire","",659,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Waste Treatment Centre",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-131","Iode-131","Weekly Average","Moyenne Hebdomadaire","<",38100,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Waste Treatment Centre",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",208,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Waste Treatment Centre",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross beta","Particules bêta brutes","Weekly Average","Moyenne Hebdomadaire","",3160,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Waste Treatment Centre",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Tritium (HTO)","Tritium (Eau tritiée)","Weekly Average","Moyenne Hebdomadaire","",5.98e+08,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","FMC Building 375",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-131","Iode-131","Weekly Average","Moyenne Hebdomadaire","",111000,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","FMC Building 375",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",482,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","FMC Building 375",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross beta","Particules bêta brutes","Weekly Average","Moyenne Hebdomadaire","",7860,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","NFFF Building 405",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",389,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","CECEUD Building 215",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Tritium (HTO)","Tritium (Eau tritiée)","Weekly Average","Moyenne Hebdomadaire","",2.44e+10,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","CECEUD Building 215",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Elemental Tritium (HT)","Tritium élémentaire","Weekly Average","Moyenne Hebdomadaire","",8.69e+10,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Operating Facilities and Storage-With-Surveillance State",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",257,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Operating Facilities and Storage-With-Surveillance State",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross beta","Particules bêta brutes","Weekly Average","Moyenne Hebdomadaire","",39200,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Operating Facilities and Storage-With-Surveillance State",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Tritium (HTO)","Tritium (Eau tritiée)","Weekly Average","Moyenne Hebdomadaire","",2.21e+09,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Waste Management Areas",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-125","Iode-125","Weekly Average","Moyenne Hebdomadaire","",19200,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Waste Management Areas",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-131","Iode-131","Weekly Average","Moyenne Hebdomadaire","",160000,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Waste Management Areas",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",867,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Waste Management Areas",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross beta","Particules bêta brutes","Weekly Average","Moyenne Hebdomadaire","",15200,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Waste Management Areas",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Tritium (HTO)","Tritium (Eau tritiée)","Weekly Average","Moyenne Hebdomadaire","",3.26e+10,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Other",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-125","Iode-125","Weekly Average","Moyenne Hebdomadaire","",1620,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Other",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Iodine-131","Iode-131","Weekly Average","Moyenne Hebdomadaire","",25800,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Other",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross alpha","Particules alpha brutes","Weekly Average","Moyenne Hebdomadaire","",696,"Bq/wk | Bq/sem","Abiotic"
2020,"Chalk River Laboratories","Other",46.0554,-77.3628,"Atmospheric Releases","Rejets atmosphériques","Particulate gross beta","Particules bêta brutes","Weekly Average","Moyenne Hebdomadaire","",10600,"Bq/wk | Bq/sem","Abiotic"
